epoch,train_loss,val_acc,val_ndcg@5,val_ndcg@10,val_ndcg@20,val_spearman,monitor,lr,lambda_ce,max_pairs_per_group,dropout
370,0.0590785819475516,0.32715,0.9749345683209042,0.9597802802283448,0.9532233181637257,0.8880567932517359,0.9239185367400404,0.0003,0.33,128,0.3
371,0.059585486020521196,0.319475,0.9736959622933739,0.9597884374927179,0.9566396597372315,0.8868858955818781,0.923337166537298,0.0003,0.33,128,0.3
372,0.058408103331465594,0.3179,0.9749345683209042,0.9663781432147769,0.9613474792973162,0.8876764856830812,0.927027314448929,0.0003,0.33,128,0.3
373,0.05770893191340311,0.32035,0.9736959622933739,0.9597884374927179,0.9600288248083435,0.8880499032100744,0.9239191703513961,0.0003,0.33,128,0.3
374,0.060340690066696644,0.3198,0.976893881053746,0.9683968570332259,0.9666992220289875,0.886256916481187,0.9273268867572064,0.0003,0.33,128,0.3
375,0.058839560000740566,0.323125,0.9736959622933739,0.9716233589241869,0.9618269262689741,0.8880114165237896,0.9298173877239883,0.0003,0.33,128,0.3
376,0.05769024507325518,0.32425,0.9890662435406382,0.9747367056521629,0.9671715817330963,0.8873692381738306,0.9310529719129967,0.0003,0.33,128,0.3
377,0.0584204036123108,0.314975,0.9736959622933739,0.9715150868485914,0.961748270158423,0.8865262464984921,0.9290206666735418,0.0003,0.33,128,0.3
378,0.05897460792186344,0.322675,0.9749345683209042,0.9597802802283448,0.9637339935877185,0.8874551437317626,0.9236177119800537,0.0003,0.33,128,0.3
379,0.05739303442317549,0.3255,0.9749345683209042,0.9602644830398303,0.9636009700686192,0.8889094809101432,0.9245869819749868,0.0003,0.33,128,0.3
380,0.05825399471929229,0.32175,0.976893881053746,0.9668376752880337,0.9654773691581149,0.8873287336047766,0.9270832044464051,0.0003,0.33,128,0.3
381,0.059254326571115616,0.327325,0.976893881053746,0.967804382146145,0.9659842808441952,0.8883493403177722,0.9280768612319585,0.0003,0.33,128,0.3
382,0.056664019055016855,0.329175,0.9736959622933739,0.9655096987492402,0.9644332523320837,0.8863849663115589,0.9259473325303995,0.0003,0.33,128,0.3
383,0.05867951007876455,0.323525,0.9736959622933739,0.9653096227805837,0.957240204112127,0.885992656325487,0.9256511395530354,0.0003,0.33,128,0.3
384,0.05915704671788595,0.323375,0.9736959622933739,0.9594607124791694,0.9560246685272777,0.88594628233916,0.9227034974091647,0.0003,0.33,128,0.3
385,0.058576884063121594,0.32775,0.9736959622933739,0.959195962605637,0.9565155000277058,0.8872665079622899,0.9232312352839634,0.0003,0.33,128,0.3
386,0.058766945509312836,0.333975,0.9878276375131079,0.968146999930104,0.9662114551842498,0.8882257164352794,0.9281863581826917,0.0003,0.33,128,0.3
387,0.06033723240219109,0.3353,0.962762205834012,0.9518812498642155,0.9505184376170384,0.8888072969751443,0.9203442734196798,0.0003,0.33,128,0.3
388,0.05838203897135797,0.3324,0.9749345683209042,0.9605922080533789,0.9634374464111186,0.8869695247682818,0.9237808664108303,0.0003,0.33,128,0.3
389,0.05978176533859545,0.32395,0.976893881053746,0.961535942938121,0.9646704625145076,0.8871627081649942,0.9243493255515576,0.0003,0.33,128,0.3
390,0.05929891690128807,0.32905,0.9878276375131079,0.9683664528680571,0.966260471536835,0.8873480611799556,0.9278572570240063,0.0003,0.33,128,0.3
391,0.05899143851744188,0.33355,0.9749345683209042,0.9605922080533789,0.957144187237075,0.8883476028628698,0.9244699054581244,0.0003,0.33,128,0.3
392,0.05853656868423034,0.329075,0.9890662435406382,0.9694349733022503,0.9674533794382011,0.887436467628612,0.9284357204654311,0.0003,0.33,128,0.3
393,0.05835609414669743,0.32695,0.9749345683209042,0.9716798755646896,0.9618679837540081,0.8872556855850389,0.9294677805748642,0.0003,0.33,128,0.3
394,0.058677942696656535,0.328775,0.9749345683209042,0.9667976721213865,0.9615809764614626,0.8865935336753563,0.9266956028983714,0.0003,0.33,128,0.3
395,0.05824880815271787,0.331425,0.985868324780266,0.9615738076819005,0.9580258310914992,0.8875721220380495,0.924572964859975,0.0003,0.33,128,0.3
396,0.05840061043805213,0.325425,1.0,0.9707442979443206,0.9646878913865606,0.88807867786572,0.9294114879050204,0.0003,0.33,128,0.3
397,0.05964813881899582,0.32875,1.0,0.9762654832321863,0.9684590305978785,0.8886278852752001,0.9324466842536931,0.0003,0.33,128,0.3
398,0.05888142468895244,0.33205,0.976893881053746,0.9557500077767229,0.9573065588056733,0.888388281461117,0.92206914461892,0.0003,0.33,128,0.3
399,0.05883076229715145,0.330625,0.976893881053746,0.967804382146145,0.9625521390167979,0.8874851477279634,0.9276447649370542,0.0003,0.33,128,0.3
400,0.057952847723606586,0.3292,0.962762205834012,0.9526931776892495,0.9512700609180039,0.8876121950376101,0.9201526863634298,0.0003,0.33,128,0.3
401,0.058524237692265224,0.3348,0.9749345683209042,0.9599997331662979,0.9568823176007497,0.8883673048792537,0.9241835190227758,0.0003,0.33,128,0.3
402,0.05974416457764286,0.339,0.976893881053746,0.9557500077767229,0.9572718802306978,0.8874199484664412,0.9215849781215821,0.0003,0.33,128,0.3
403,0.056457369950896834,0.334425,0.9890662435406382,0.9636490381408521,0.9626700346820269,0.887760140053172,0.9257045890970121,0.0003,0.33,128,0.3
404,0.05790278436584187,0.33185,0.962762205834012,0.9531127065958591,0.951980230438132,0.8880689104868247,0.9205908085413419,0.0003,0.33,128,0.3
405,0.0594685027570269,0.3353,0.9890662435406382,0.9636490381408521,0.9597505133001845,0.8891254395896905,0.9263872388652713,0.0003,0.33,128,0.3
406,0.0565960632924777,0.33275,0.9878276375131079,0.9628452675801913,0.962381646818849,0.8884358106028809,0.9256405390915361,0.0003,0.33,128,0.3
407,0.05755665393600721,0.33255,0.9878276375131079,0.9628452675801913,0.9587809610612071,0.8872732941521746,0.9250592808661829,0.0003,0.33,128,0.3
408,0.057017247640912413,0.325075,0.976893881053746,0.9668376752880337,0.9583502841239195,0.8874477619027554,0.9271427185953945,0.0003,0.33,128,0.3
409,0.058926566988953294,0.33065,0.962762205834012,0.9465795175143029,0.9501804295026569,0.8887227272144163,0.9176511223643595,0.0003,0.33,128,0.3
410,0.058194112158868744,0.32905,0.9749345683209042,0.9544785478784321,0.9555419061576117,0.8889877522315173,0.9217331500549747,0.0003,0.33,128,0.3
411,0.058926219856681804,0.32855,0.962762205834012,0.9465795175143029,0.950486683359701,0.8873166725663852,0.9169480950403441,0.0003,0.33,128,0.3
412,0.057830658179579025,0.3245,0.976893881053746,0.9622831968582792,0.962089304568702,0.88869895807168,0.9254910774649796,0.0003,0.33,128,0.3
413,0.05784612063677905,0.3239,0.9890662435406382,0.9697626983157988,0.9636705076081743,0.888058248607042,0.9289104734614204,0.0003,0.33,128,0.3
414,0.058389177824454366,0.323575,0.9749345683209042,0.9544785478784321,0.9565880270828984,0.8878435782468974,0.9211610630626648,0.0003,0.33,128,0.3
415,0.056511201585544055,0.330575,0.9890662435406382,0.9691702234287178,0.9634552194066115,0.8878916210144696,0.9285309222215937,0.0003,0.33,128,0.3
416,0.05754143457031006,0.325925,0.9890662435406382,0.9750644306657115,0.9675220422123967,0.8878379298879249,0.9314511802768182,0.0003,0.33,128,0.3
417,0.05722093855495572,0.32985,0.9890662435406382,0.9636490381408521,0.9623120452922012,0.8880840623452306,0.9258665502430414,0.0003,0.33,128,0.3
418,0.05733854162073647,0.330425,0.9890662435406382,0.9750644306657115,0.9678263260666035,0.8881407165411805,0.931602573603446,0.0003,0.33,128,0.3
419,0.05799201124403074,0.329475,0.9890662435406382,0.9697626983157988,0.963974791462381,0.8880612770319717,0.9289119876738852,0.0003,0.33,128,0.3
420,0.0585990597381986,0.329325,0.9890662435406382,0.9691702234287178,0.9663767107912913,0.8871432460896008,0.9281567347591593,0.0003,0.33,128,0.3
421,0.056259983321951396,0.328725,0.9878276375131079,0.9683664528680571,0.9624943967255689,0.887380367163842,0.9278734100159496,0.0003,0.33,128,0.3
422,0.05703613231010782,0.329475,0.976893881053746,0.9622831968582792,0.9583726351230824,0.8880046949202146,0.925143945889247,0.0003,0.33,128,0.3
423,0.05735228678868327,0.3297,0.9749345683209042,0.9610117369599884,0.9577186168332409,0.8876398831558414,0.9243258100579149,0.0003,0.33,128,0.3
424,0.05750627124068821,0.32875,0.9890662435406382,0.9636490381408521,0.9594442594431404,0.8872944924592373,0.9254717653000447,0.0003,0.33,128,0.3
425,0.05725991992366875,0.318175,0.9878276375131079,0.9628452675801913,0.9624610322598939,0.8889580985259451,0.9259016830530682,0.0003,0.33,128,0.3
426,0.0573387934248675,0.3176,0.9878276375131079,0.9628452675801913,0.9591666003592961,0.889807000478702,0.9263261340294466,0.0003,0.33,128,0.3
427,0.05784449544631994,0.3226,0.9890662435406382,0.9636490381408521,0.9593648740020955,0.8881015681170401,0.9258753031289462,0.0003,0.33,128,0.3
428,0.058707727696517865,0.32485,0.985868324780266,0.9615738076819005,0.9581269427713658,0.8885839000394861,0.9250788538606933,0.0003,0.33,128,0.3
429,0.057270287696328276,0.317075,0.9878276375131079,0.9683664528680571,0.9630615766347893,0.8876053393340639,0.9279858961010605,0.0003,0.33,128,0.3
430,0.057223301710031586,0.3269,0.9890662435406382,0.9697626983157988,0.9641918868302255,0.8872746005386531,0.928518649427226,0.0003,0.33,128,0.3
431,0.05728479105897806,0.33405,0.9890662435406382,0.9694349733022503,0.9636475515033818,0.8876624954381003,0.9285487343701753,0.0003,0.33,128,0.3
432,0.05684078008525624,0.33305,0.9890662435406382,0.9636490381408521,0.9624888874037555,0.8870267941072537,0.9253379161240529,0.0003,0.33,128,0.3
433,0.057501903386871854,0.327425,0.9890662435406382,0.9636490381408521,0.9597505133001845,0.8879416716528542,0.9257953548968532,0.0003,0.33,128,0.3
434,0.0562255366532112,0.325975,0.976893881053746,0.9622831968582792,0.9583013583011737,0.8873610703526336,0.9248221336054564,0.0003,0.33,128,0.3
435,0.05745587267403439,0.3297,1.0,0.9760460302942332,0.9650398519130078,0.8868118859312659,0.9314289581127495,0.0003,0.33,128,0.3
436,0.057843298648916235,0.321775,0.9890662435406382,0.9697626983157988,0.9636705076081743,0.8859041997651815,0.9278334490404901,0.0003,0.33,128,0.3
437,0.05708133894889218,0.329625,0.9890662435406382,0.9697626983157988,0.9638062475321365,0.8857480689023314,0.9277553836090651,0.0003,0.33,128,0.3
438,0.05685217354241532,0.32745,0.9890662435406382,0.9694349733022503,0.963373752664493,0.8875626696200429,0.9284988214611466,0.0003,0.33,128,0.3
439,0.056140833852093425,0.32395,0.976893881053746,0.9557500077767229,0.9534907476830244,0.887571227660614,0.9216606177186685,0.0003,0.33,128,0.3
440,0.056933944035724555,0.324775,0.9890662435406382,0.9636490381408521,0.9560338438545648,0.8871505964010677,0.9253998172709599,0.0003,0.33,128,0.3
441,0.05637541064087788,0.327075,0.9890662435406382,0.9636490381408521,0.9591704606042516,0.8873380710561463,0.9254935545984992,0.0003,0.33,128,0.3
442,0.057207293216876696,0.3249,0.9749345683209042,0.9671253971349351,0.9616422158197078,0.8862009133265432,0.9266631552307392,0.0003,0.33,128,0.3
443,0.05901309551397392,0.3224,0.9749345683209042,0.9665329222478541,0.9613886443646923,0.8876184460499018,0.927075684148878,0.0003,0.33,128,0.3
444,0.055800621413983335,0.327825,0.9890662435406382,0.9694349733022503,0.9635681660623368,0.8877680937125505,0.9286015335074004,0.0003,0.33,128,0.3
445,0.05667539390315832,0.323675,0.9890662435406382,0.9701822272224084,0.9644966608162803,0.8876646900306935,0.9289234586265509,0.0003,0.33,128,0.3
446,0.057000788147646184,0.324125,0.9736959622933739,0.9589765096676839,0.955672911071259,0.8867852943117028,0.9228809019896933,0.0003,0.33,128,0.3
447,0.056942218517314895,0.3322,0.976893881053746,0.9618636679516696,0.958236405067272,0.8868033606982636,0.9243335143249666,0.0003,0.33,128,0.3
448,0.057787822781845966,0.3233,0.976893881053746,0.9675849292081918,0.9619266454281955,0.8860185912733775,0.9268017602407846,0.0003,0.33,128,0.3
449,0.05704306697037848,0.3293,0.976893881053746,0.9731061144960576,0.9629040995432451,0.8864569281779486,0.9297815213370031,0.0003,0.33,128,0.3
450,0.056892353757763005,0.329975,0.9890662435406382,0.9636490381408521,0.9594442594431404,0.8873091154228501,0.925479076781851,0.0003,0.33,128,0.3
451,0.058303862806791125,0.330175,1.0,0.9707442979443206,0.9675202242820408,0.8884113641600513,0.9295778310521859,0.0003,0.33,128,0.3
452,0.05660364717371117,0.331725,0.9890662435406382,0.9701822272224084,0.9639752815942291,0.8889731077464069,0.9295776674844076,0.0003,0.33,128,0.3
453,0.056481541092695604,0.338225,1.0,0.9707442979443206,0.9642712285228532,0.8879445724088342,0.9293444351765774,0.0003,0.33,128,0.3
454,0.05684534456497102,0.333325,1.0,0.9707442979443206,0.9611883173087854,0.8880098587981382,0.9293770783712294,0.0003,0.33,128,0.3
455,0.056474853605388904,0.332425,0.9878276375131079,0.9683664528680571,0.9594608908771475,0.8875319514575686,0.9279492021628128,0.0003,0.33,128,0.3
456,0.0572482619054031,0.334725,0.9878276375131079,0.9693784566617476,0.9601960784297722,0.8881891124330402,0.9287837845473939,0.0003,0.33,128,0.3
457,0.0574855564022231,0.33475,0.9878276375131079,0.9693784566617476,0.9601960784297722,0.8865457021306911,0.9279620793962193,0.0003,0.33,128,0.3
458,0.05738056795968845,0.3333,1.0,0.9707442979443206,0.9611883173087854,0.887153274249805,0.9289487860970628,0.0003,0.33,128,0.3
459,0.05828984362187852,0.339375,0.962762205834012,0.9465795175143029,0.9507604821985898,0.8865373309325965,0.9165584242234497,0.0003,0.33,128,0.3
460,0.05737824220012891,0.3377,0.976893881053746,0.9610517401266355,0.9576465661414535,0.8855313036858095,0.9232915219062225,0.0003,0.33,128,0.3
461,0.05659614830927018,0.337425,0.9890662435406382,0.9701822272224084,0.9607799913706605,0.8886639430621148,0.9294230851422616,0.0003,0.33,128,0.3
462,0.05625895798980551,0.3373,0.976893881053746,0.9618636679516696,0.957996584315119,0.8873712485980787,0.9246174582748741,0.0003,0.33,128,0.3
463,0.0573648514388624,0.336375,0.962762205834012,0.9531127065958591,0.951516161430177,0.8854148121553331,0.9192637593755961,0.0003,0.33,128,0.3
464,0.058595939426636864,0.335375,0.9736959622933739,0.9536747773177713,0.9520476239442371,0.8869846925682638,0.9203297349430175,0.0003,0.33,128,0.3
465,0.05742995947112431,0.33285,0.9749345683209042,0.9544785478784321,0.952702813707034,0.888081541697457,0.9212800447879446,0.0003,0.33,128,0.3
466,0.05601910964361864,0.329175,0.9749345683209042,0.9605922080533789,0.9538131570895443,0.8864308078791694,0.9235115079662741,0.0003,0.33,128,0.3
467,0.05563477654477358,0.327375,0.9890662435406382,0.9636490381408521,0.9591704606042516,0.8879065378580631,0.9257777879994575,0.0003,0.33,128,0.3
468,0.05690512623946286,0.32765,0.962762205834012,0.9518812498642155,0.9512016012142366,0.8865448813966399,0.9192130656304277,0.0003,0.33,128,0.3
469,0.05675269816167865,0.3252,0.976893881053746,0.9622831968582792,0.9614855264125487,0.8868675601743619,0.9245753785163205,0.0003,0.33,128,0.3
470,0.05666248199884178,0.326925,0.976893881053746,0.9675849292081918,0.958893139579774,0.886568715946517,0.9270768225773545,0.0003,0.33,128,0.3
471,0.056230740147748384,0.334625,0.9878276375131079,0.9693784566617476,0.9632295842781936,0.886325266779404,0.9278518617205758,0.0003,0.33,128,0.3
472,0.05594682925989547,0.332725,0.9749345683209042,0.9610117369599884,0.9541179310755991,0.8867224701027911,0.9238671035313898,0.0003,0.33,128,0.3
473,0.05736678556871092,0.3329,0.9736959622933739,0.9602079663993276,0.9535340181347107,0.8861763168935972,0.9231921416464623,0.0003,0.33,128,0.3
474,0.0570316363735913,0.331325,0.962762205834012,0.9521007028021686,0.9509041104534877,0.8869023957338227,0.9195015492679957,0.0003,0.33,128,0.3
475,0.057733818508684275,0.328775,0.9749345683209042,0.9610117369599884,0.9573776844012213,0.8871535054520291,0.9240826212060087,0.0003,0.33,128,0.3
476,0.05727849156159965,0.3294,0.9878276375131079,0.968958927755138,0.9630279211934043,0.8861979453114895,0.9275784365333137,0.0003,0.33,128,0.3
477,0.05748428510783612,0.331425,0.962762205834012,0.9465795175143029,0.9505433868307454,0.8855056276831774,0.9160425725987402,0.0003,0.33,128,0.3
478,0.056247748683230674,0.326475,0.9890662435406382,0.9636490381408521,0.9593648740020955,0.8866134638250079,0.92513125098293,0.0003,0.33,128,0.3
479,0.057418578784899955,0.3356,0.962762205834012,0.9586338918837249,0.9523905046439611,0.886647015682292,0.9226404537830084,0.0003,0.33,128,0.3
480,0.05659977784415215,0.32725,0.9878276375131079,0.9693784566617476,0.9601960784297722,0.8865332001194506,0.9279558283905991,0.0003,0.33,128,0.3
481,0.056364135580444626,0.335,0.985868324780266,0.9681069967634568,0.9623553157438874,0.8865480341734241,0.9273275154684404,0.0003,0.33,128,0.3
482,0.0566874630567736,0.336325,0.9749345683209042,0.9544785478784321,0.9527821991480789,0.8873378182070611,0.9209081830427466,0.0003,0.33,128,0.3
483,0.0572334996649599,0.330575,0.9749345683209042,0.9544785478784321,0.9560059751655666,0.8865986324550831,0.9205385901667575,0.0003,0.33,128,0.3
484,0.05500757582456065,0.334675,0.985868324780266,0.9670949929697663,0.958537216977195,0.8859169679261046,0.9265059804479354,0.0003,0.33,128,0.3
485,0.057063891928103336,0.32965,0.985868324780266,0.9668755400318132,0.9583777916179463,0.8862163165163532,0.9265459282740832,0.0003,0.33,128,0.3
486,0.05579630521858934,0.32025,0.985868324780266,0.9681069967634568,0.9628730902874615,0.884998676182124,0.9265528364727904,0.0003,0.33,128,0.3
487,0.0576204040099659,0.326,0.9878276375131079,0.9693784566617476,0.9601960784297722,0.8856088520599059,0.9274936543608268,0.0003,0.33,128,0.3
488,0.055598768379958974,0.329575,0.976893881053746,0.9618636679516696,0.9613193162813398,0.8845070411637401,0.9231853545577049,0.0003,0.33,128,0.3
489,0.05561725409387103,0.329225,0.9878276375131079,0.9693784566617476,0.9632295842781936,0.8863251836399841,0.9278518201508659,0.0003,0.33,128,0.3
490,0.057318938156333814,0.3303,0.9878276375131079,0.968146999930104,0.9627118811064745,0.8866505610595834,0.9273987804948437,0.0003,0.33,128,0.3
491,0.05598866322665401,0.32695,0.9890662435406382,0.9750644306657115,0.9643267519888281,0.8863001757781636,0.9306823032219376,0.0003,0.33,128,0.3
492,0.05569154340266516,0.328575,0.9890662435406382,0.9694349733022503,0.9636475515033818,0.8864488964231196,0.927941934862685,0.0003,0.33,128,0.3
493,0.05527544072846535,0.326575,0.9878276375131079,0.9628452675801913,0.9615663479761657,0.8842133684558346,0.923529318018013,0.0003,0.33,128,0.3
494,0.05653418570638632,0.32935,0.9878276375131079,0.9628452675801913,0.958645221137245,0.8864308279125792,0.9246380477463852,0.0003,0.33,128,0.3
495,0.05685143209582718,0.3328,0.9878276375131079,0.9683664528680571,0.962656181100716,0.8863264032397489,0.927346428053903,0.0003,0.33,128,0.3
496,0.05658970408395779,0.325925,0.962762205834012,0.9579949100391623,0.9519263052986578,0.8860704794225507,0.9220326947308565,0.0003,0.33,128,0.3
497,0.05599722070148165,0.3275,0.9878276375131079,0.9628452675801913,0.9623618905828648,0.8860069225782421,0.9244260950792167,0.0003,0.33,128,0.3
498,0.05580745753223713,0.33095,0.9878276375131079,0.9693784566617476,0.9634558317553943,0.8858911511594993,0.9276348039106235,0.0003,0.33,128,0.3
499,0.056989682221044634,0.335925,0.9878276375131079,0.968958927755138,0.9598913044437174,0.8846947253215313,0.9268268265383346,0.0003,0.33,128,0.3
500,0.056482096943611323,0.32765,0.985868324780266,0.9673597428432986,0.961866165823652,0.8839085086747495,0.925634125759024,0.0003,0.33,128,0.3
501,0.05542832627677688,0.32805,0.9878276375131079,0.9628452675801913,0.9584834367620979,0.884547879601031,0.9236965735906111,0.0003,0.33,128,0.3
502,0.056420498823181835,0.3316,0.976893881053746,0.9618636679516696,0.9547368309894968,0.8848413627973211,0.9233525153744953,0.0003,0.33,128,0.3
503,0.0559429803069035,0.329425,0.9749345683209042,0.9605922080533789,0.9538131570895443,0.8865218916568232,0.923557049855101,0.0003,0.33,128,0.3
504,0.05459223942626535,0.33575,0.9749345683209042,0.9605922080533789,0.9538131570895443,0.8843973573513817,0.9224947827023803,0.0003,0.33,128,0.3
505,0.05502608377596267,0.3345,0.962762205834012,0.9531127065958591,0.9549265770187527,0.8856037002208184,0.9193582034083387,0.0003,0.33,128,0.3
506,0.05538725683038878,0.3317,0.9736959622933739,0.9594607124791694,0.9565918484364981,0.8859562276184654,0.9227084700488174,0.0003,0.33,128,0.3
507,0.054687331469998844,0.330925,0.9749345683209042,0.9610117369599884,0.9578346005212188,0.8868998403225558,0.9239557886412721,0.0003,0.33,128,0.3
508,0.05733786275069011,0.332475,1.0,0.9707442979443206,0.9611883173087854,0.8859230470430901,0.9283336724937054,0.0003,0.33,128,0.3
509,0.055143290694512875,0.334675,0.962762205834012,0.9526931776892495,0.9585328858761615,0.8864737393510408,0.9195834585201452,0.0003,0.33,128,0.3
510,0.05504675645063011,0.328325,0.9699954487852305,0.9578065863389513,0.9552890683870648,0.8845955616008819,0.9212010739699166,0.0003,0.33,128,0.3
511,0.05520193896563152,0.3332,0.985868324780266,0.9676874678568472,0.9589676305437649,0.886232512134324,0.9269599899955856,0.0003,0.33,128,0.3
512,0.05555965464152406,0.33225,0.9699954487852305,0.9578065863389513,0.958701453978478,0.8854376224807237,0.9216221044098375,0.0003,0.33,128,0.3
513,0.05666512321518048,0.338725,0.9699954487852305,0.9512733972573951,0.9543607019964554,0.8853923478987311,0.9183328725780631,0.0003,0.33,128,0.3
514,0.05601047484125504,0.335375,0.9699954487852305,0.9573870574323418,0.9550854060808767,0.8859447102860292,0.9216658838591855,0.0003,0.33,128,0.3
515,0.055161701509666816,0.338425,0.9449300171061347,0.9411213073664533,0.9463043774014149,0.8840989918697308,0.9126101496180921,0.0003,0.33,128,0.3
516,0.05437712588010837,0.329675,0.9878276375131079,0.9683664528680571,0.962656181100716,0.8855653172820346,0.9269658850750458,0.0003,0.33,128,0.3
517,0.054814158653502754,0.3319,0.9878276375131079,0.9683664528680571,0.9631775603227672,0.886195398750409,0.927280925809233,0.0003,0.33,128,0.3
518,0.05553443362668242,0.3327,0.9749345683209042,0.9602644830398303,0.9600189970567418,0.8873940019461722,0.9238292424930012,0.0003,0.33,128,0.3
519,0.0553208778569295,0.32945,0.9749345683209042,0.9602644830398303,0.9567703658433132,0.8861185600136852,0.9231915215267577,0.0003,0.33,128,0.3
520,0.0548261901401529,0.3317,0.9890662435406382,0.9689507704907647,0.9660017955212765,0.8869410986664898,0.9279459345786273,0.0003,0.33,128,0.3
521,0.055237431174708244,0.3269,0.9749345683209042,0.9544785478784321,0.9561219588535446,0.8864892859025066,0.9204839168904694,0.0003,0.33,128,0.3
522,0.05640664506091083,0.3297,0.962762205834012,0.952365452675701,0.9508701950730571,0.8867795649791329,0.9195725088274169,0.0003,0.33,128,0.3
523,0.055506198407229056,0.3318,0.962762205834012,0.952365452675701,0.9512471048132114,0.886365696779417,0.9193655747275591,0.0003,0.33,128,0.3
524,0.05459518902795672,0.333175,0.9749345683209042,0.9544785478784321,0.9527821991480789,0.8856590537671329,0.9200688008227825,0.0003,0.33,128,0.3
525,0.055023053309078286,0.3353,0.9890662435406382,0.9691702234287178,0.9600448038180358,0.8862657908941962,0.927718007161457,0.0003,0.33,128,0.3
526,0.056879106169521965,0.3317,0.9736959622933739,0.9594607124791694,0.9594462062280471,0.8857260480676563,0.9225933802734129,0.0003,0.33,128,0.3
527,0.055190846718208286,0.334625,0.962762205834012,0.9526931776892495,0.9578815563583201,0.8854211224491122,0.9190571500691809,0.0003,0.33,128,0.3
528,0.055663721128703506,0.333475,0.9571023795930269,0.9539943450669467,0.9556025113953275,0.8859914609769408,0.9199929030219438,0.0003,0.33,128,0.3
529,0.055627079958809125,0.337225,0.9558637735654965,0.9476240922828408,0.9511515738650009,0.8848371669363742,0.9162306296096074,0.0003,0.33,128,0.3
530,0.05501937200313358,0.331475,0.962762205834012,0.9526931776892495,0.9550858720406529,0.8844669897965873,0.9185800837429184,0.0003,0.33,128,0.3
531,0.056281897178036104,0.32865,0.9449300171061347,0.9405288324793725,0.9424330632309514,0.8845098134845544,0.9125193229819635,0.0003,0.33,128,0.3
532,0.05554231550944563,0.33325,0.9449300171061347,0.9407935823529048,0.9492615861551839,0.8846566440957319,0.9127251132243184,0.0003,0.33,128,0.3
533,0.055218064984936296,0.33745,0.962762205834012,0.9518812498642155,0.954585191604034,0.8848358572417128,0.9183585535529641,0.0003,0.33,128,0.3
534,0.05342374433649874,0.3337,0.962762205834012,0.952365452675701,0.9576434748885203,0.8849898867700776,0.9186776697228893,0.0003,0.33,128,0.3
535,0.054504224955316906,0.3298,0.9736959622933739,0.9659939015607257,0.9610683403424827,0.8849832333331613,0.9254885674469435,0.0003,0.33,128,0.3
536,0.05631088339070178,0.33625,0.9449300171061347,0.9403093795414194,0.9422736378717029,0.8865614056225387,0.913435392581979,0.0003,0.33,128,0.3
537,0.05441891175452356,0.331925,0.962762205834012,0.9465795175143029,0.9501804295026569,0.8850179149983557,0.9157987162563292,0.0003,0.33,128,0.3
538,0.055239055996145245,0.3402,0.976893881053746,0.9610517401266355,0.9574780222112089,0.8850798416433485,0.923065790884992,0.0003,0.33,128,0.3
539,0.055503149158932084,0.337375,0.9699954487852305,0.9512733972573951,0.9507600162388136,0.8849446164175032,0.9181090068374491,0.0003,0.33,128,0.3
540,0.05561629204158439,0.3321,0.962762205834012,0.9521007028021686,0.9512450428855073,0.8861962219744466,0.9191484623883076,0.0003,0.33,128,0.3
541,0.05653822436200293,0.333625,0.9449300171061347,0.9411213073664533,0.9430786021625284,0.8861389406392133,0.9136301240028333,0.0003,0.33,128,0.3
542,0.05477652550812044,0.324175,0.962762205834012,0.952365452675701,0.9511677193721664,0.8860380061497664,0.9192017294127337,0.0003,0.33,128,0.3
543,0.05559767376111181,0.327875,0.9590616923258687,0.950711326535483,0.9466350208550689,0.885880890608549,0.918296108572016,0.0003,0.33,128,0.3
544,0.05604597663684941,0.3299,0.9590616923258687,0.9441781374539266,0.9449223791873947,0.8857623710256683,0.9149702542397975,0.0003,0.33,128,0.3
545,0.05423481701736094,0.330425,0.9571023795930269,0.9429066775556358,0.947329735434973,0.8840434983621647,0.9134750879589002,0.0003,0.33,128,0.3
546,0.05454175975582315,0.3375,0.9449300171061347,0.9411213073664533,0.9428048033236396,0.8855408978455469,0.913331102606,0.0003,0.33,128,0.3
547,0.055120372965220196,0.339075,0.9449300171061347,0.9350076471915068,0.9386372286324874,0.8842735832821427,0.9096406152368247,0.0003,0.33,128,0.3
548,0.05621876096269069,0.339575,0.9344988553945439,0.9335402693393755,0.934160811178494,0.8840804893250325,0.908810379332204,0.0003,0.33,128,0.3
549,0.0554867515102265,0.3448,0.9449300171061347,0.9403093795414194,0.9426790334057762,0.8853723326593385,0.9128408561003789,0.0003,0.33,128,0.3
550,0.054197296321556586,0.34625,0.9449300171061347,0.941540836273063,0.9466091513874697,0.885435339534948,0.9134880879040055,0.0003,0.33,128,0.3
551,0.055253098151677116,0.3488,0.9449300171061347,0.9411213073664533,0.943167760651728,0.8842342374609904,0.9126777724137218,0.0003,0.33,128,0.3
552,0.05410296812515118,0.343425,0.962762205834012,0.9521007028021686,0.9509753872753961,0.884625840738509,0.9183632717703388,0.0003,0.33,128,0.3
553,0.054725565433736016,0.343225,0.9558637735654965,0.9476240922828408,0.9475288632112904,0.8843792589314327,0.9160016756071367,0.0003,0.33,128,0.3
554,0.054158501670075285,0.341525,0.9449300171061347,0.9407935823529048,0.9424636109525746,0.8843873734058318,0.9125904778793683,0.0003,0.33,128,0.3
